agence_id;date;nombre_clients;capacite_max;jour_semaine;est_ferie;meteo
726;2024-01-03;7;63;2;0;pluie
726;2024-01-04;46;63;3;0;pluie
726;2024-01-05;44;63;4;0;nuageux
726;2024-01-06;36;63;5;0;soleil
726;2024-01-07;47;63;6;0;nuageux
726;2024-01-08;28;63;0;0;pluie
726;2024-01-09;44;63;1;0;soleil
726;2024-01-10;16;63;2;0;pluie
726;2024-01-11;49;63;3;0;soleil
726;2024-01-12;60;63;4;0;soleil
726;2024-01-13;38;63;5;0;pluie
726;2024-01-14;63;63;6;0;soleil
726;2024-01-15;26;63;0;0;soleil
726;2024-01-16;60;63;1;0;nuageux
726;2024-01-17;53;63;2;0;nuageux
726;2024-01-18;57;63;3;0;nuageux
726;2024-01-19;27;63;4;0;pluie
726;2024-01-20;63;63;5;0;nuageux
726;2024-01-21;63;63;6;0;soleil
726;2024-01-22;22;63;0;0;pluie
726;2024-01-23;58;63;1;0;nuageux
726;2024-01-24;41;63;2;0;pluie
726;2024-01-25;20;63;3;0;pluie
726;2024-01-26;61;63;4;0;soleil
726;2024-01-27;63;63;5;0;soleil
726;2024-01-28;63;63;6;0;pluie
726;2024-01-29;57;63;0;0;nuageux
726;2024-01-30;10;63;1;0;pluie
727;2024-01-01;0;122;0;1;soleil
727;2024-01-02;57;122;1;0;nuageux
727;2024-01-03;54;122;2;0;nuageux
727;2024-01-04;30;122;3;0;pluie
727;2024-01-05;31;122;4;0;soleil
727;2024-01-06;55;122;5;0;soleil
727;2024-01-07;47;122;6;0;pluie
727;2024-01-08;73;122;0;0;soleil
727;2024-01-09;59;122;1;0;pluie
727;2024-01-10;85;122;2;0;nuageux
727;2024-01-11;62;122;3;0;pluie
727;2024-01-12;94;122;4;0;pluie
727;2024-01-13;90;122;5;0;nuageux
727;2024-01-14;25;122;6;0;pluie
727;2024-01-15;67;122;0;0;nuageux
727;2024-01-16;70;122;1;0;soleil
727;2024-01-17;107;122;2;0;pluie
727;2024-01-18;33;122;3;0;soleil
727;2024-01-19;68;122;4;0;soleil
727;2024-01-20;116;122;5;0;soleil
727;2024-01-21;98;122;6;0;pluie
727;2024-01-22;60;122;0;0;pluie
727;2024-01-23;33;122;1;0;pluie
727;2024-01-24;98;122;2;0;pluie
727;2024-01-25;109;122;3;0;soleil
727;2024-01-26;91;122;4;0;soleil
727;2024-01-27;115;122;5;0;soleil
727;2024-01-28;119;122;6;0;pluie
727;2024-01-29;72;122;0;0;pluie
727;2024-01-30;70;122;1;0;pluie
728;2024-01-01;0;75;0;1;pluie
728;2024-01-02;32;75;1;0;nuageux
728;2024-01-03;50;75;2;0;soleil
728;2024-01-04;47;75;3;0;nuageux
728;2024-01-05;32;75;4;0;nuageux
728;2024-01-06;40;75;5;0;soleil
728;2024-01-07;75;75;6;0;nuageux
728;2024-01-08;42;75;0;0;nuageux
728;2024-01-09;29;75;1;0;soleil
728;2024-01-10;56;75;2;0;nuageux
728;2024-01-11;40;75;3;0;pluie
728;2024-01-12;38;75;4;0;pluie
728;2024-01-13;33;75;5;0;pluie
728;2024-01-14;35;75;6;0;pluie
728;2024-01-15;9;75;0;0;pluie
728;2024-01-16;48;75;1;0;soleil
728;2024-01-17;8;75;2;0;pluie
728;2024-01-18;30;75;3;0;nuageux
728;2024-01-19;31;75;4;0;nuageux
728;2024-01-20;32;75;5;0;pluie
728;2024-01-21;59;75;6;0;pluie
728;2024-01-22;71;75;0;0;soleil
728;2024-01-23;45;75;1;0;nuageux
728;2024-01-24;8;75;2;0;pluie
728;2024-01-25;46;75;3;0;nuageux
728;2024-01-26;66;75;4;0;soleil
728;2024-01-27;47;75;5;0;nuageux
728;2024-01-28;67;75;6;0;soleil
728;2024-01-29;46;75;0;0;soleil
728;2024-01-30;29;75;1;0;soleil
729;2024-01-01;0;165;0;1;soleil
729;2024-01-02;71;165;1;0;pluie
729;2024-01-03;63;165;2;0;pluie
729;2024-01-04;102;165;3;0;nuageux
729;2024-01-05;143;165;4;0;nuageux
729;2024-01-06;89;165;5;0;pluie
729;2024-01-07;119;165;6;0;soleil
729;2024-01-08;75;165;0;0;nuageux
729;2024-01-09;27;165;1;0;pluie
729;2024-01-10;81;165;2;0;pluie
729;2024-01-11;72;165;3;0;nuageux
729;2024-01-12;101;165;4;0;soleil
729;2024-01-13;98;165;5;0;soleil
729;2024-01-14;151;165;6;0;soleil
729;2024-01-15;41;165;0;0;soleil
729;2024-01-16;137;165;1;0;pluie
729;2024-01-17;163;165;2;0;soleil
729;2024-01-18;40;165;3;0;soleil
729;2024-01-19;96;165;4;0;pluie
729;2024-01-20;151;165;5;0;nuageux
729;2024-01-21;80;165;6;0;nuageux
729;2024-01-22;85;165;0;0;pluie
729;2024-01-23;48;165;1;0;pluie
729;2024-01-24;78;165;2;0;soleil
729;2024-01-25;73;165;3;0;soleil
729;2024-01-26;123;165;4;0;soleil
729;2024-01-27;160;165;5;0;nuageux
729;2024-01-28;122;165;6;0;nuageux
729;2024-01-29;52;165;0;0;soleil
729;2024-01-30;161;165;1;0;soleil
730;2024-01-01;0;198;0;1;nuageux
730;2024-01-02;21;198;1;0;nuageux
730;2024-01-03;122;198;2;0;nuageux
730;2024-01-04;99;198;3;0;soleil
730;2024-01-05;75;198;4;0;nuageux
730;2024-01-06;184;198;5;0;nuageux
730;2024-01-07;160;198;6;0;pluie
730;2024-01-08;164;198;0;0;soleil
730;2024-01-09;195;198;1;0;nuageux
730;2024-01-10;53;198;2;0;soleil
730;2024-01-11;160;198;3;0;soleil
730;2024-01-12;25;198;4;0;pluie
730;2024-01-13;97;198;5;0;nuageux
730;2024-01-14;112;198;6;0;pluie
730;2024-01-15;158;198;0;0;nuageux
730;2024-01-16;95;198;1;0;nuageux
730;2024-01-17;69;198;2;0;pluie
730;2024-01-18;17;198;3;0;pluie
730;2024-01-19;23;198;4;0;nuageux
730;2024-01-20;198;198;5;0;soleil
730;2024-01-21;177;198;6;0;soleil
730;2024-01-22;119;198;0;0;nuageux
730;2024-01-23;52;198;1;0;soleil
730;2024-01-24;180;198;2;0;soleil
730;2024-01-25;178;198;3;0;pluie
730;2024-01-26;116;198;4;0;nuageux
730;2024-01-27;120;198;5;0;nuageux
730;2024-01-28;61;198;6;0;pluie
730;2024-01-29;34;198;0;0;nuageux
730;2024-01-30;26;198;1;0;pluie
731;2024-01-01;0;137;0;1;soleil
731;2024-01-02;95;137;1;0;nuageux
731;2024-01-03;62;137;2;0;nuageux
731;2024-01-04;122;137;3;0;pluie
731;2024-01-05;111;137;4;0;pluie
731;2024-01-06;137;137;5;0;nuageux
731;2024-01-07;119;137;6;0;soleil
731;2024-01-08;75;137;0;0;pluie
731;2024-01-09;44;137;1;0;nuageux
731;2024-01-10;61;137;2;0;nuageux
731;2024-01-11;59;137;3;0;pluie
731;2024-01-12;54;137;4;0;nuageux
731;2024-01-13;137;137;5;0;nuageux
731;2024-01-14;137;137;6;0;soleil
731;2024-01-15;101;137;0;0;pluie
731;2024-01-16;98;137;1;0;nuageux
731;2024-01-17;103;137;2;0;nuageux
731;2024-01-18;105;137;3;0;pluie
731;2024-01-19;103;137;4;0;nuageux
731;2024-01-20;124;137;5;0;nuageux
731;2024-01-21;39;137;6;0;soleil
731;2024-01-22;57;137;0;0;pluie
731;2024-01-23;48;137;1;0;nuageux
731;2024-01-24;24;137;2;0;pluie
731;2024-01-25;52;137;3;0;pluie
731;2024-01-26;66;137;4;0;nuageux
731;2024-01-27;45;137;5;0;soleil
731;2024-01-28;91;137;6;0;soleil
731;2024-01-29;22;137;0;0;soleil
731;2024-01-30;28;137;1;0;pluie
732;2024-01-01;0;59;0;1;soleil
732;2024-01-02;21;59;1;0;nuageux
732;2024-01-03;58;59;2;0;nuageux
732;2024-01-04;39;59;3;0;soleil
732;2024-01-05;33;59;4;0;pluie
732;2024-01-06;35;59;5;0;soleil
732;2024-01-07;59;59;6;0;soleil
732;2024-01-08;25;59;0;0;soleil
732;2024-01-09;24;59;1;0;nuageux
732;2024-01-10;45;59;2;0;soleil
732;2024-01-11;20;59;3;0;pluie
732;2024-01-12;20;59;4;0;soleil
732;2024-01-13;52;59;5;0;soleil
732;2024-01-14;46;59;6;0;nuageux
732;2024-01-15;33;59;0;0;soleil
732;2024-01-16;42;59;1;0;pluie
732;2024-01-17;17;59;2;0;pluie
732;2024-01-18;26;59;3;0;soleil
732;2024-01-19;46;59;4;0;pluie
732;2024-01-20;59;59;5;0;nuageux
732;2024-01-21;59;59;6;0;soleil
732;2024-01-22;57;59;0;0;soleil
732;2024-01-23;51;59;1;0;soleil
732;2024-01-24;55;59;2;0;soleil
732;2024-01-25;49;59;3;0;nuageux
732;2024-01-26;45;59;4;0;nuageux
732;2024-01-27;49;59;5;0;nuageux
732;2024-01-28;52;59;6;0;pluie
732;2024-01-29;31;59;0;0;pluie
732;2024-01-30;38;59;1;0;nuageux
733;2024-01-01;0;167;0;1;soleil
733;2024-01-02;165;167;1;0;nuageux
733;2024-01-03;25;167;2;0;soleil
733;2024-01-04;98;167;3;0;soleil
733;2024-01-05;134;167;4;0;nuageux
733;2024-01-06;116;167;5;0;soleil
733;2024-01-07;165;167;6;0;pluie
733;2024-01-08;142;167;0;0;pluie
733;2024-01-09;21;167;1;0;soleil
733;2024-01-10;128;167;2;0;soleil
733;2024-01-11;20;167;3;0;pluie
733;2024-01-12;62;167;4;0;soleil
733;2024-01-13;27;167;5;0;pluie
733;2024-01-14;148;167;6;0;pluie
733;2024-01-15;125;167;0;0;pluie
733;2024-01-16;72;167;1;0;nuageux
733;2024-01-17;42;167;2;0;nuageux
733;2024-01-18;117;167;3;0;pluie
733;2024-01-19;149;167;4;0;nuageux
733;2024-01-20;65;167;5;0;soleil
733;2024-01-21;48;167;6;0;nuageux
733;2024-01-22;58;167;0;0;pluie
733;2024-01-23;69;167;1;0;pluie
733;2024-01-24;22;167;2;0;nuageux
733;2024-01-25;40;167;3;0;pluie
733;2024-01-26;40;167;4;0;pluie
733;2024-01-27;43;167;5;0;nuageux
733;2024-01-28;156;167;6;0;soleil
733;2024-01-29;56;167;0;0;pluie
733;2024-01-30;104;167;1;0;pluie
734;2024-01-01;0;147;0;1;nuageux
734;2024-01-02;30;147;1;0;soleil
734;2024-01-03;146;147;2;0;soleil
734;2024-01-04;54;147;3;0;nuageux
734;2024-01-05;70;147;4;0;soleil
734;2024-01-06;83;147;5;0;soleil
734;2024-01-07;65;147;6;0;soleil
734;2024-01-08;41;147;0;0;soleil
734;2024-01-09;47;147;1;0;soleil
734;2024-01-10;18;147;2;0;pluie
734;2024-01-11;78;147;3;0;soleil
734;2024-01-12;51;147;4;0;soleil
734;2024-01-13;146;147;5;0;pluie
734;2024-01-14;32;147;6;0;nuageux
734;2024-01-15;98;147;0;0;nuageux
734;2024-01-16;87;147;1;0;nuageux
734;2024-01-17;14;147;2;0;pluie
734;2024-01-18;111;147;3;0;nuageux
734;2024-01-19;16;147;4;0;pluie
734;2024-01-20;96;147;5;0;nuageux
734;2024-01-21;107;147;6;0;nuageux
734;2024-01-22;71;147;0;0;nuageux
734;2024-01-23;20;147;1;0;pluie
734;2024-01-24;140;147;2;0;nuageux
734;2024-01-25;90;147;3;0;nuageux
734;2024-01-26;23;147;4;0;pluie
734;2024-01-27;144;147;5;0;pluie
734;2024-01-28;45;147;6;0;soleil
734;2024-01-29;65;147;0;0;nuageux
734;2024-01-30;83;147;1;0;nuageux
735;2024-01-01;0;119;0;1;pluie
735;2024-01-02;22;119;1;0;soleil
735;2024-01-03;71;119;2;0;nuageux
735;2024-01-04;70;119;3;0;nuageux
735;2024-01-05;81;119;4;0;nuageux
735;2024-01-06;119;119;5;0;soleil
735;2024-01-07;63;119;6;0;nuageux
735;2024-01-08;31;119;0;0;pluie
735;2024-01-09;73;119;1;0;nuageux
735;2024-01-10;25;119;2;0;nuageux
735;2024-01-11;90;119;3;0;soleil
735;2024-01-12;87;119;4;0;pluie
735;2024-01-13;83;119;5;0;soleil
735;2024-01-14;79;119;6;0;soleil
735;2024-01-15;44;119;0;0;pluie
735;2024-01-16;56;119;1;0;pluie
735;2024-01-17;77;119;2;0;nuageux
735;2024-01-18;77;119;3;0;pluie
735;2024-01-19;41;119;4;0;nuageux
735;2024-01-20;66;119;5;0;nuageux
735;2024-01-21;58;119;6;0;nuageux
735;2024-01-22;57;119;0;0;nuageux
735;2024-01-23;44;119;1;0;nuageux
735;2024-01-24;38;119;2;0;nuageux
735;2024-01-25;25;119;3;0;pluie
735;2024-01-26;115;119;4;0;nuageux
735;2024-01-27;119;119;5;0;soleil
735;2024-01-28;75;119;6;0;soleil
735;2024-01-29;24;119;0;0;soleil
735;2024-01-30;96;119;1;0;nuageux
736;2024-01-01;0;137;0;1;soleil
736;2024-01-02;21;137;1;0;nuageux
736;2024-01-03;89;137;2;0;soleil
736;2024-01-04;92;137;3;0;soleil
736;2024-01-05;46;137;4;0;pluie
736;2024-01-06;117;137;5;0;soleil
736;2024-01-07;50;137;6;0;soleil
736;2024-01-08;95;137;0;0;pluie
736;2024-01-09;44;137;1;0;nuageux
736;2024-01-10;105;137;2;0;soleil
736;2024-01-11;36;137;3;0;nuageux
736;2024-01-12;44;137;4;0;nuageux
736;2024-01-13;128;137;5;0;nuageux
736;2024-01-14;100;137;6;0;nuageux
736;2024-01-15;39;137;0;0;soleil
736;2024-01-16;97;137;1;0;soleil
736;2024-01-17;106;137;2;0;nuageux
736;2024-01-18;65;137;3;0;soleil
736;2024-01-19;103;137;4;0;nuageux
736;2024-01-20;118;137;5;0;nuageux
736;2024-01-21;36;137;6;0;pluie
736;2024-01-22;20;137;0;0;soleil
736;2024-01-23;88;137;1;0;soleil
736;2024-01-24;41;137;2;0;nuageux
736;2024-01-25;125;137;3;0;soleil
736;2024-01-26;111;137;4;0;nuageux
736;2024-01-27;131;137;5;0;pluie
736;2024-01-28;48;137;6;0;nuageux
736;2024-01-29;50;137;0;0;soleil
736;2024-01-30;125;137;1;0;pluie
737;2024-01-01;0;174;0;1;nuageux
737;2024-01-02;55;174;1;0;pluie
737;2024-01-03;70;174;2;0;soleil
737;2024-01-04;39;174;3;0;soleil
737;2024-01-05;144;174;4;0;soleil
737;2024-01-06;100;174;5;0;nuageux
737;2024-01-07;121;174;6;0;nuageux
737;2024-01-08;60;174;0;0;soleil
737;2024-01-09;128;174;1;0;pluie
737;2024-01-10;53;174;2;0;pluie
737;2024-01-11;71;174;3;0;pluie
737;2024-01-12;44;174;4;0;soleil
737;2024-01-13;73;174;5;0;nuageux
737;2024-01-14;74;174;6;0;soleil
737;2024-01-15;91;174;0;0;soleil
737;2024-01-16;62;174;1;0;soleil
737;2024-01-17;94;174;2;0;soleil
737;2024-01-18;60;174;3;0;nuageux
737;2024-01-19;106;174;4;0;nuageux
737;2024-01-20;57;174;5;0;soleil
737;2024-01-21;134;174;6;0;pluie
737;2024-01-22;34;174;0;0;soleil
737;2024-01-23;107;174;1;0;pluie
737;2024-01-24;153;174;2;0;soleil
737;2024-01-25;39;174;3;0;soleil
737;2024-01-26;158;174;4;0;soleil
737;2024-01-27;84;174;5;0;nuageux
737;2024-01-28;135;174;6;0;soleil
737;2024-01-29;109;174;0;0;nuageux
737;2024-01-30;58;174;1;0;nuageux
738;2024-01-01;0;111;0;1;nuageux
738;2024-01-02;86;111;1;0;pluie
738;2024-01-03;33;111;2;0;pluie
738;2024-01-04;84;111;3;0;soleil
738;2024-01-05;5;111;4;0;pluie
738;2024-01-06;33;111;5;0;soleil
738;2024-01-07;37;111;6;0;soleil
738;2024-01-08;91;111;0;0;soleil
738;2024-01-09;49;111;1;0;nuageux
738;2024-01-10;43;111;2;0;soleil
738;2024-01-11;37;111;3;0;nuageux
738;2024-01-12;49;111;4;0;soleil
738;2024-01-13;47;111;5;0;pluie
738;2024-01-14;44;111;6;0;nuageux
738;2024-01-15;62;111;0;0;nuageux
738;2024-01-16;64;111;1;0;soleil
738;2024-01-17;63;111;2;0;nuageux
738;2024-01-18;96;111;3;0;pluie
738;2024-01-19;52;111;4;0;pluie
738;2024-01-20;104;111;5;0;nuageux
738;2024-01-21;68;111;6;0;soleil
738;2024-01-22;110;111;0;0;soleil
738;2024-01-23;84;111;1;0;nuageux
738;2024-01-24;85;111;2;0;soleil
738;2024-01-25;88;111;3;0;pluie
738;2024-01-26;91;111;4;0;nuageux
738;2024-01-27;79;111;5;0;soleil
738;2024-01-28;77;111;6;0;nuageux
738;2024-01-29;20;111;0;0;pluie
738;2024-01-30;43;111;1;0;pluie
739;2024-01-01;0;93;0;1;pluie
739;2024-01-02;79;93;1;0;nuageux
739;2024-01-03;81;93;2;0;soleil
739;2024-01-04;43;93;3;0;nuageux
739;2024-01-05;31;93;4;0;pluie
739;2024-01-06;69;93;5;0;nuageux
739;2024-01-07;78;93;6;0;soleil
739;2024-01-08;44;93;0;0;pluie
739;2024-01-09;66;93;1;0;pluie
739;2024-01-10;48;93;2;0;nuageux
739;2024-01-11;65;93;3;0;pluie
739;2024-01-12;38;93;4;0;nuageux
739;2024-01-13;93;93;5;0;nuageux
739;2024-01-14;35;93;6;0;pluie
739;2024-01-15;31;93;0;0;soleil
739;2024-01-16;88;93;1;0;soleil
739;2024-01-17;78;93;2;0;pluie
739;2024-01-18;77;93;3;0;soleil
739;2024-01-19;18;93;4;0;pluie
739;2024-01-20;63;93;5;0;pluie
739;2024-01-21;58;93;6;0;soleil
739;2024-01-22;43;93;0;0;soleil
739;2024-01-23;80;93;1;0;soleil
739;2024-01-24;79;93;2;0;nuageux
739;2024-01-25;87;93;3;0;nuageux
739;2024-01-26;28;93;4;0;soleil
739;2024-01-27;77;93;5;0;soleil
739;2024-01-28;29;93;6;0;nuageux
739;2024-01-29;32;93;0;0;pluie
739;2024-01-30;62;93;1;0;pluie
740;2024-01-01;0;157;0;1;soleil
740;2024-01-02;54;157;1;0;nuageux
740;2024-01-03;25;157;2;0;pluie
740;2024-01-04;79;157;3;0;nuageux
740;2024-01-05;105;157;4;0;nuageux
740;2024-01-06;109;157;5;0;pluie
740;2024-01-07;157;157;6;0;pluie
740;2024-01-08;116;157;0;0;soleil
740;2024-01-09;111;157;1;0;nuageux
740;2024-01-10;31;157;2;0;soleil
740;2024-01-11;80;157;3;0;pluie
740;2024-01-12;110;157;4;0;pluie
740;2024-01-13;126;157;5;0;nuageux
740;2024-01-14;52;157;6;0;nuageux
740;2024-01-15;22;157;0;0;pluie
740;2024-01-16;24;157;1;0;soleil
740;2024-01-17;142;157;2;0;nuageux
740;2024-01-18;137;157;3;0;pluie
740;2024-01-19;155;157;4;0;nuageux
740;2024-01-20;157;157;5;0;soleil
740;2024-01-21;123;157;6;0;soleil
740;2024-01-22;96;157;0;0;pluie
740;2024-01-23;44;157;1;0;pluie
740;2024-01-24;30;157;2;0;soleil
740;2024-01-25;44;157;3;0;soleil
740;2024-01-26;61;157;4;0;pluie
740;2024-01-27;69;157;5;0;pluie
740;2024-01-28;123;157;6;0;nuageux
740;2024-01-29;41;157;0;0;nuageux
740;2024-01-30;21;157;1;0;nuageux
741;2024-01-01;0;82;0;1;nuageux
741;2024-01-02;49;82;1;0;pluie
741;2024-01-03;18;82;2;0;pluie
741;2024-01-04;20;82;3;0;nuageux
741;2024-01-05;42;82;4;0;nuageux
741;2024-01-06;34;82;5;0;pluie
741;2024-01-07;72;82;6;0;pluie
741;2024-01-08;26;82;0;0;soleil
741;2024-01-09;22;82;1;0;soleil
741;2024-01-10;40;82;2;0;soleil
741;2024-01-11;22;82;3;0;soleil
741;2024-01-12;27;82;4;0;nuageux
741;2024-01-13;79;82;5;0;pluie
741;2024-01-14;65;82;6;0;soleil
741;2024-01-15;28;82;0;0;soleil
741;2024-01-16;53;82;1;0;nuageux
741;2024-01-17;61;82;2;0;nuageux
741;2024-01-18;75;82;3;0;soleil
741;2024-01-19;23;82;4;0;soleil
741;2024-01-20;75;82;5;0;soleil
741;2024-01-21;26;82;6;0;pluie
741;2024-01-22;43;82;0;0;nuageux
741;2024-01-23;61;82;1;0;nuageux
741;2024-01-24;27;82;2;0;soleil
741;2024-01-25;80;82;3;0;nuageux
741;2024-01-26;37;82;4;0;pluie
741;2024-01-27;41;82;5;0;pluie
741;2024-01-28;15;82;6;0;pluie
741;2024-01-29;79;82;0;0;soleil
741;2024-01-30;14;82;1;0;pluie
742;2024-01-01;0;69;0;1;nuageux
742;2024-01-02;57;69;1;0;soleil
742;2024-01-03;40;69;2;0;soleil
742;2024-01-04;43;69;3;0;soleil
742;2024-01-05;34;69;4;0;pluie
742;2024-01-06;45;69;5;0;soleil
742;2024-01-07;69;69;6;0;pluie
742;2024-01-08;24;69;0;0;nuageux
742;2024-01-09;28;69;1;0;nuageux
742;2024-01-10;37;69;2;0;nuageux
742;2024-01-11;34;69;3;0;pluie
742;2024-01-12;43;69;4;0;nuageux
742;2024-01-13;69;69;5;0;soleil
742;2024-01-14;53;69;6;0;soleil
742;2024-01-15;67;69;0;0;nuageux
742;2024-01-16;52;69;1;0;nuageux
742;2024-01-17;27;69;2;0;soleil
742;2024-01-18;51;69;3;0;pluie
742;2024-01-19;26;69;4;0;soleil
742;2024-01-20;57;69;5;0;pluie
742;2024-01-21;58;69;6;0;nuageux
742;2024-01-22;66;69;0;0;soleil
742;2024-01-23;22;69;1;0;pluie
742;2024-01-24;38;69;2;0;pluie
742;2024-01-25;24;69;3;0;pluie
742;2024-01-26;31;69;4;0;pluie
742;2024-01-27;49;69;5;0;nuageux
742;2024-01-28;32;69;6;0;pluie
742;2024-01-29;50;69;0;0;soleil
742;2024-01-30;62;69;1;0;nuageux
743;2024-01-01;0;97;0;1;nuageux
743;2024-01-02;91;97;1;0;nuageux
743;2024-01-03;82;97;2;0;soleil
743;2024-01-04;19;97;3;0;pluie
743;2024-01-05;39;97;4;0;pluie
743;2024-01-06;81;97;5;0;soleil
743;2024-01-07;39;97;6;0;soleil
743;2024-01-08;61;97;0;0;nuageux
743;2024-01-09;33;97;1;0;nuageux
743;2024-01-10;44;97;2;0;pluie
743;2024-01-11;54;97;3;0;pluie
743;2024-01-12;26;97;4;0;nuageux
743;2024-01-13;60;97;5;0;pluie
743;2024-01-14;92;97;6;0;soleil
743;2024-01-15;66;97;0;0;soleil
743;2024-01-16;53;97;1;0;pluie
743;2024-01-17;67;97;2;0;nuageux
743;2024-01-18;72;97;3;0;pluie
743;2024-01-19;90;97;4;0;soleil
743;2024-01-20;69;97;5;0;pluie
743;2024-01-21;43;97;6;0;soleil
743;2024-01-22;29;97;0;0;nuageux
743;2024-01-23;50;97;1;0;nuageux
743;2024-01-24;66;97;2;0;nuageux
743;2024-01-25;33;97;3;0;pluie
743;2024-01-26;39;97;4;0;soleil
743;2024-01-27;69;97;5;0;pluie
743;2024-01-28;80;97;6;0;nuageux
743;2024-01-29;64;97;0;0;nuageux
743;2024-01-30;23;97;1;0;nuageux
744;2024-01-01;0;168;0;1;nuageux
744;2024-01-02;11;168;1;0;pluie
744;2024-01-03;128;168;2;0;nuageux
744;2024-01-04;156;168;3;0;nuageux
744;2024-01-05;106;168;4;0;pluie
744;2024-01-06;115;168;5;0;soleil
744;2024-01-07;52;168;6;0;nuageux
744;2024-01-08;95;168;0;0;soleil
744;2024-01-09;100;168;1;0;nuageux
744;2024-01-10;132;168;2;0;pluie
744;2024-01-11;86;168;3;0;pluie
744;2024-01-12;141;168;4;0;pluie
744;2024-01-13;60;168;5;0;pluie
744;2024-01-14;43;168;6;0;nuageux
744;2024-01-15;96;168;0;0;pluie
744;2024-01-16;49;168;1;0;pluie
744;2024-01-17;90;168;2;0;nuageux
744;2024-01-18;26;168;3;0;pluie
744;2024-01-19;149;168;4;0;soleil
744;2024-01-20;49;168;5;0;pluie
744;2024-01-21;168;168;6;0;pluie
744;2024-01-22;21;168;0;0;nuageux
744;2024-01-23;82;168;1;0;pluie
744;2024-01-24;40;168;2;0;soleil
744;2024-01-25;136;168;3;0;nuageux
744;2024-01-26;58;168;4;0;pluie
744;2024-01-27;157;168;5;0;pluie
744;2024-01-28;79;168;6;0;soleil
744;2024-01-29;142;168;0;0;pluie
744;2024-01-30;54;168;1;0;nuageux
745;2024-01-01;0;71;0;1;pluie
745;2024-01-02;20;71;1;0;soleil
745;2024-01-03;35;71;2;0;soleil
745;2024-01-04;63;71;3;0;soleil
745;2024-01-05;58;71;4;0;soleil
745;2024-01-06;50;71;5;0;pluie
745;2024-01-07;40;71;6;0;soleil
745;2024-01-08;39;71;0;0;nuageux
745;2024-01-09;12;71;1;0;pluie
745;2024-01-10;29;71;2;0;nuageux
745;2024-01-11;52;71;3;0;soleil
745;2024-01-12;38;71;4;0;nuageux
745;2024-01-13;43;71;5;0;soleil
745;2024-01-14;45;71;6;0;soleil
745;2024-01-15;46;71;0;0;nuageux
745;2024-01-16;40;71;1;0;pluie
745;2024-01-17;37;71;2;0;soleil
745;2024-01-18;44;71;3;0;soleil
745;2024-01-19;52;71;4;0;nuageux
745;2024-01-20;69;71;5;0;soleil
745;2024-01-21;49;71;6;0;soleil
745;2024-01-22;64;71;0;0;nuageux
745;2024-01-23;35;71;1;0;soleil
745;2024-01-24;31;71;2;0;soleil
745;2024-01-25;22;71;3;0;pluie
745;2024-01-26;28;71;4;0;nuageux
745;2024-01-27;30;71;5;0;soleil
745;2024-01-28;34;71;6;0;pluie
745;2024-01-29;25;71;0;0;nuageux
745;2024-01-30;38;71;1;0;soleil
746;2024-01-01;0;65;0;1;pluie
746;2024-01-02;27;65;1;0;soleil
746;2024-01-03;56;65;2;0;pluie
746;2024-01-04;54;65;3;0;nuageux
746;2024-01-05;30;65;4;0;soleil
746;2024-01-06;23;65;5;0;pluie
746;2024-01-07;45;65;6;0;nuageux
746;2024-01-08;62;65;0;0;nuageux
746;2024-01-09;54;65;1;0;soleil
746;2024-01-10;27;65;2;0;soleil
746;2024-01-11;51;65;3;0;soleil
746;2024-01-12;55;65;4;0;soleil
746;2024-01-13;65;65;5;0;soleil
746;2024-01-14;47;65;6;0;soleil
746;2024-01-15;65;65;0;0;soleil
746;2024-01-16;50;65;1;0;pluie
746;2024-01-17;38;65;2;0;soleil
746;2024-01-18;28;65;3;0;nuageux
746;2024-01-19;51;65;4;0;pluie
746;2024-01-20;30;65;5;0;pluie
746;2024-01-21;63;65;6;0;nuageux
746;2024-01-22;26;65;0;0;pluie
746;2024-01-23;33;65;1;0;nuageux
746;2024-01-24;43;65;2;0;soleil
746;2024-01-25;20;65;3;0;nuageux
746;2024-01-26;47;65;4;0;nuageux
746;2024-01-27;54;65;5;0;nuageux
746;2024-01-28;59;65;6;0;soleil
746;2024-01-29;17;65;0;0;pluie
746;2024-01-30;19;65;1;0;pluie
747;2024-01-01;0;153;0;1;pluie
747;2024-01-02;41;153;1;0;nuageux
747;2024-01-03;144;153;2;0;nuageux
747;2024-01-04;24;153;3;0;pluie
747;2024-01-05;60;153;4;0;nuageux
747;2024-01-06;131;153;5;0;soleil
747;2024-01-07;150;153;6;0;pluie
747;2024-01-08;60;153;0;0;pluie
747;2024-01-09;28;153;1;0;soleil
747;2024-01-10;117;153;2;0;pluie
747;2024-01-11;24;153;3;0;nuageux
747;2024-01-12;130;153;4;0;pluie
747;2024-01-13;49;153;5;0;soleil
747;2024-01-14;102;153;6;0;soleil
747;2024-01-15;70;153;0;0;pluie
747;2024-01-16;100;153;1;0;nuageux
747;2024-01-17;34;153;2;0;pluie
747;2024-01-18;38;153;3;0;soleil
747;2024-01-19;144;153;4;0;nuageux
747;2024-01-20;137;153;5;0;nuageux
747;2024-01-21;104;153;6;0;nuageux
747;2024-01-22;61;153;0;0;soleil
747;2024-01-23;32;153;1;0;soleil
747;2024-01-24;47;153;2;0;pluie
747;2024-01-25;29;153;3;0;pluie
747;2024-01-26;117;153;4;0;nuageux
